initial_random_seq_files,orientation_index,orientation_degrees,correct_answer_index,correct_answer_direction,arrow_color,practice_seq_files,learning_seq_files,motor_testing_seq_files,init_random_block.thisRepN,init_random_block.thisTrialN,init_random_block.thisN,init_random_block.thisIndex,init_random_trials.thisRepN,init_random_trials.thisTrialN,init_random_trials.thisN,init_random_trials.thisIndex,practice_blocks.thisRepN,practice_blocks.thisTrialN,practice_blocks.thisN,practice_blocks.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,learning_loop.thisRepN,learning_loop.thisTrialN,learning_loop.thisN,learning_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,motor_testing_trials.thisRepN,motor_testing_trials.thisTrialN,motor_testing_trials.thisN,motor_testing_trials.thisIndex,motor_testing_loop.thisRepN,motor_testing_loop.thisTrialN,motor_testing_loop.thisN,motor_testing_loop.thisIndex,thisRow.t,notes,welcomescreen.started,spaceship.started,welcometext.started,welcome_end.started,welcomescreen.stopped,welcome_end.keys,welcome_end.rt,welcome_end.duration,pre_section.started,fixation_init.started,pre_section.stopped,trial.started,arrowhead.started,key_resp.started,arrowhead.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,fixation_feedback.started,cross.started,feedback_text.started,cross.stopped,feedback_text.stopped,fixation_feedback.stopped,RSI.started,text_2.started,RSI.stopped,text_2.stopped,post_section.started,feedback_post_section.started,key_resp_4.started,post_section.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,pratice_instruction.started,spaceship_rotated.started,rotation_instruction.started,key_resp_2.started,pratice_instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fixation_init.stopped,learning_instruction.started,spaceship_rotated01.started,rotation_instruction01.started,key_resp_02.started,learning_instruction.stopped,key_resp_02.keys,key_resp_02.rt,key_resp_02.duration,seqreport_instruction.started,seqreport_instruction_text.started,seqreport_instruction_key.started,seqreport_instruction.stopped,seqreport_instruction_key.keys,seqreport_instruction_key.rt,seqreport_instruction_key.duration,seqreport.started,seq_report_key.started,seqreport.stopped,seq_report_key.keys,seq_report_key.rt,seq_report_key.duration,seqarrow.started,arrow_report.started,arrow_report.stopped,seqarrow.stopped,motor_testing_instruction.started,spaceship3.started,motor_testing_instruction_text.started,key_resp_3.started,motor_testing_instruction.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,fixation.started,cross_2.started,cross_2.stopped,fixation.stopped,thankyouscreen.started,text.started,key_resp_6.started,thankyouscreen.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,participant,learning_type,seqID,debug,date,expName,psychopyVersion,frameRate,expStart,
,2,180,3,1,red,,sequences/sub139_learning_sequence_03.csv,,,,,,,,,,,,,,,,,,0,3,3,3,0,18,18,18,,,,,,,,,,,,,1305.621421399992,,,,,,,,,,,,,1305.612731799949,1305.621421399992,1305.621421399992,1305.8245607999852,1306.0388320999919,1,1,0.41210529999807477,None,1306.039788999944,1306.0489154999377,1306.0489154999377,1306.2492256000405,1306.4573220999446,1306.4514312000247,1306.4514808999375,1306.4573220999446,1307.1544864999596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,0,0,1,3,white,,sequences/sub139_learning_sequence_03.csv,,,,,,,,,,,,,,,,,,0,3,3,3,0,19,19,19,,,,,,,,,,,,,1307.1702166999457,,,,,,,,,,,,,1307.1556633999571,1307.1702166999457,1307.1702166999457,1307.367604100029,1307.5769831000362,3,1,0.40054479998070747,None,1307.5777601000154,1307.5835817999905,1307.5835817999905,1307.7909892000025,1307.9999072999926,1307.9929515999975,1307.9929677000036,1307.9999072999926,1308.6935722000198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,0,0,1,3,red,,sequences/sub139_learning_sequence_03.csv,,,,,,,,,,,,,,,,,,0,3,3,3,0,20,20,20,,,,,,,,,,,,,1308.7009628999513,,,,,,,,,,,,,1308.6937902999343,1308.7009628999513,1308.7009628999513,1308.9024052999448,1309.0581109999912,3,1,0.3539149999851361,None,1309.0589710000204,1309.0681134000188,1309.0681134000188,1309.2699121999322,1309.4785634999862,1309.472606300027,1309.4726477999939,1309.4785634999862,1310.1731256999774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,2,180,3,1,white,,sequences/sub139_learning_sequence_03.csv,,,,,,,,,,,,,,,,,,0,3,3,3,0,21,21,21,,,,,,,,,,,,,1310.1803366999375,,,,,,,,,,,,,1310.1741310999496,1310.1803366999375,1310.1803366999375,1310.3813698999584,1310.5942503999686,1,1,0.407223500078544,None,1310.5951975999633,1310.6084895000095,1310.6084895000095,1310.804961499991,1311.0160483999643,1311.009402399999,1311.0094611999812,1311.0160483999643,1311.7147451000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,0,0,1,3,red,,sequences/sub139_learning_sequence_03.csv,,,,,,,,,,,,,,,,,,0,3,3,3,0,22,22,22,,,,,,,,,,,,,1311.722638300038,,,,,,,,,,,,,1311.715900399955,1311.722638300038,1311.722638300038,1311.923341799993,1312.114771499997,3,1,0.3877990000182763,None,1312.115586000029,1312.1227299999446,1312.1227299999446,1312.3250393000199,1312.5337954999413,1312.5283801000332,1312.5284291999415,1312.5337954999413,1313.2320259000408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,1,90,2,2,white,,sequences/sub139_learning_sequence_03.csv,,,,,,,,,,,,,,,,,,0,3,3,3,0,23,23,23,,,,,,,,,,,,,1313.2431924999692,,,,,,,,,,,,,1313.2329181999667,1313.2431924999692,1313.2431924999692,1313.443586600013,1313.7264821999706,2,1,0.4779273000312969,None,1313.7274429999525,1313.7345530999592,1313.7345530999592,1313.936556300032,1314.1447045999812,1314.140172000043,1314.1402123000007,1314.1447045999812,1314.841063400032,1314.8481552000158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,0,0,1,3,red,,sequences/sub139_learning_sequence_03.csv,,,,,,,,,,,,,,,,,,0,3,3,3,0,24,24,24,,,,,,,,,,,,,1314.8481552000158,,,,,,,,,,,,,1314.8419054000406,1314.8481552000158,1314.8481552000158,1315.0484597999603,1315.2260711999843,3,1,0.37158829998224974,None,1315.2271651000483,1315.236907799961,1315.236907799961,1315.4368465000298,1315.644675699994,1315.6394293999765,1315.6394807000179,1315.644675699994,1316.3403880000114,1316.3462202999508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,3,270,0,4,white,,sequences/sub139_learning_sequence_03.csv,,,,,,,,,,,,,,,,,,0,3,3,3,0,25,25,25,,,,,,,,,,,,,1316.3462202999508,,,,,,,,,,,,,1316.3411135999486,1316.3462202999508,1316.3462202999508,1316.54843049997,1316.8156228000298,4,1,0.4549595999997109,None,1316.8170078999829,1316.8270764999324,1316.8270764999324,1317.0270155000035,1317.2420421999414,1317.2348745999625,1317.2349776999326,1317.2420421999414,1317.9396822999697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,2,180,3,1,red,,sequences/sub139_learning_sequence_03.csv,,,,,,,,,,,,,,,,,,0,3,3,3,0,26,26,26,,,,,,,,,,,,,1317.9455206999555,,,,,,,,,,,,,1317.9403142000083,1317.9455206999555,1317.9455206999555,1318.1452498999424,1318.3708553999895,1,1,0.4199640000006184,None,1318.3711230999324,1318.3738189999713,1318.3738189999713,1318.5826761999633,1318.7913756000344,1318.7853651000187,1318.7854167999467,1318.7913756000344,1319.485967000015,1319.4919550999766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,0,0,1,3,white,,sequences/sub139_learning_sequence_03.csv,,,,,,,,,,,,,,,,,,0,3,3,3,0,27,27,27,,,,,,,,,,,,,1319.4919550999766,,,,,,,,,,,,,1319.4863900999771,1319.4919550999766,1319.4919550999766,1319.6932178999996,1319.87524329999,3,1,0.3796398000558838,None,1319.8754870999837,1319.8808031999506,1319.8808031999506,1320.0893812000286,1320.2973555999342,1320.291519499966,1320.291548899957,1320.2973555999342,1320.9923928999342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,1,90,2,2,red,,sequences/sub139_learning_sequence_03.csv,,,,,,,,,,,,,,,,,,0,3,3,3,0,28,28,28,,,,,,,,,,,,,1321.0011544999434,,,,,,,,,,,,,1320.993275100016,1321.0011544999434,1321.0011544999434,1321.199967799941,1321.4372867000056,2,1,0.431118999957107,None,1321.4375530999387,1321.4431143000256,1321.4431143000256,1321.6659121999983,1321.874478999991,1321.8680419999873,1321.8680584999966,1321.874478999991,1322.5686153999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,2,180,3,1,white,,sequences/sub139_learning_sequence_03.csv,,,,,,,,,,,,,,,,,,0,3,3,3,0,29,29,29,,,,,,,,,,,,,1322.5758922999958,,,,,,,,,,,,,1322.569487700006,1322.5758922999958,1322.5758922999958,1322.7770482000196,1323.0578911999473,1,1,0.4781327999662608,None,1323.058600999997,1323.0651084999554,1323.0651084999554,1323.2692104999442,1323.4779157999437,1323.4720869000303,1323.4721172000282,1323.4779157999437,1324.1728751999326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,3,270,0,4,red,,sequences/sub139_learning_sequence_03.csv,,,,,,,,,,,,,,,,,,0,3,3,3,0,30,30,30,,,,,,,,,,,,,1324.1807701999787,,,,,,,,,,,,,1324.1735555999912,1324.1807701999787,1324.1807701999787,1324.3813491000328,1324.607877500006,4,1,0.41777110006660223,None,1324.6085513000144,1324.6147952999454,1324.6147952999454,1324.8189364999998,1325.0272567999782,1325.0222017000197,1325.0222580999834,1325.0272567999782,1325.7232000000076,1325.7289744999725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,1,90,2,2,white,,sequences/sub139_learning_sequence_03.csv,,,,,,,,,,,,,,,,,,0,3,3,3,0,31,31,31,,,,,,,,,,,,,1325.7289744999725,,,,,,,,,,,,,1325.7239203000208,1325.7289744999725,1325.7289744999725,1325.929311899934,1326.1378936000401,2,1,0.4044599999906495,None,1326.1387182000326,1326.1457072999328,1326.1457072999328,1326.345625499962,1326.5610343000153,1326.5563420000253,1326.55638059997,1326.5610343000153,1327.256834800006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,3,270,0,4,red,,sequences/sub139_learning_sequence_03.csv,,,,,,,,,,,,,,,,,,0,3,3,3,0,32,32,32,,,,,,,,,,,,,1327.2675671000034,,,,,,,,,,,,,1327.2577653999906,1327.2675671000034,1327.2675671000034,1327.4712681999663,1327.687753599952,4,1,0.414633100037463,None,1327.6883514999645,1327.6930091000395,1327.6930091000395,1327.9016490000067,1328.1100715999492,1328.1049252999946,1328.1049714999972,1328.1100715999492,1328.8054009999614,1328.8118261999916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,3,270,0,4,white,,sequences/sub139_learning_sequence_03.csv,,,,,,,,,,,,,,,,,,0,3,3,3,0,33,33,33,,,,,,,,,,,,,1328.8118261999916,,,,,,,,,,,,,1328.805956199998,1328.8118261999916,1328.8118261999916,1329.013085499988,1329.7243435999844,4,1,0.9095549000194296,None,1329.7249183999375,1329.7306691999547,1329.7306691999547,1329.9366090999683,1330.1452126000077,1330.1397075999994,1330.1397608999396,1330.1452126000077,1330.8400425999425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,1,90,2,2,red,,sequences/sub139_learning_sequence_03.csv,,,,,,,,,,,,,,,,,,0,3,3,3,0,34,34,34,,,,,,,,,,,,,1330.8464298000326,,,,,,,,,,,,,1330.8408171000192,1330.8464298000326,1330.8464298000326,1331.0476464999374,1331.509416899993,2,1,0.6601769999833778,None,1331.5099953999743,1331.5160778999561,1331.5160778999561,1331.7210989999585,1331.9294882999966,1331.9238080999348,1331.923868999933,1331.9294882999966,1332.624599999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,0,0,1,3,white,,sequences/sub139_learning_sequence_03.csv,,,,,,,,,,,,,,,,,,0,3,3,3,0,35,35,35,,,,,,,,,,,,,1332.6314919999568,,,,,,,,,,,,,1332.625374999945,1332.6314919999568,1332.6314919999568,1332.8318818999687,1333.051425099955,3,1,0.41623279999475926,None,1333.0523304999806,1333.0629662999418,1333.0629662999418,1333.262765499996,1333.472302100039,1333.4659015999641,1333.4659418000374,1333.472302100039,1334.1661450000247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,2,180,3,1,red,,sequences/sub139_learning_sequence_03.csv,,,,,,,,,,,,,,,,,,0,3,3,3,0,36,36,36,,,,,,,,,,,,,1334.172431999934,,,,,,,,,,,,,1334.1667363999877,1334.172431999934,1334.172431999934,1334.3741403999738,1334.7447123000165,1,1,0.5654663000022992,None,1334.7452758,1334.7522552999435,1334.7522552999435,1334.9573146000039,1335.1650664999615,1335.1592081999406,1335.1592448999872,1335.1650664999615,1335.8608414999908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,2,180,3,1,white,,sequences/sub139_learning_sequence_03.csv,,,,,,,,,,,,,,,,,,0,3,3,3,0,37,37,37,,,,,,,,,,,,,1335.8709499000106,,,,,,,,,,,,,1335.8622357000131,1335.8709499000106,1335.8709499000106,1336.0746125000296,1336.1657574999845,1,1,0.28893050004262477,None,1336.167219499941,1336.1827653000364,1336.1827653000364,1336.3886023999657,1336.5954874999588,1336.5892889000243,1336.5893156999955,1336.5954874999588,1337.2911323000444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,1,90,2,2,red,,sequences/sub139_learning_sequence_03.csv,,,,,,,,,,,,,,,,,,0,3,3,3,0,38,38,38,,,,,,,,,,,,,1337.2971562000457,,,,,,,,,,,,,1337.291695700027,1337.2971562000457,1337.2971562000457,1337.4987582999747,1337.9950313000008,2,1,0.6902571000391617,None,1337.9955896999454,1338.000746399979,1338.000746399979,1338.2000924999593,1338.4079482000088,1338.403974500019,1338.4039875000017,1338.4079482000088,1339.1045559999766,1339.1117413999746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,1,90,2,2,white,,sequences/sub139_learning_sequence_03.csv,,,,,,,,,,,,,,,,,,0,3,3,3,0,39,39,39,,,,,,,,,,,,,1339.1117413999746,,,,,,,,,,,,,1339.1053402000107,1339.1117413999746,1339.1117413999746,1339.3109644999495,1339.5288133999566,2,1,0.40890669997315854,None,1339.529419700033,1339.5368498000316,1339.5368498000316,1339.7423773000482,1339.9501755000092,1339.943856399972,1339.9438736999873,1339.9501755000092,1340.644451500033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,1,90,2,2,red,,sequences/sub139_learning_sequence_03.csv,,,,,,,,,,,,,,,,,,0,3,3,3,0,40,40,40,,,,,,,,,,,,,1340.6516323999967,,,,,,,,,,,,,1340.6450583999977,1340.6516323999967,1340.6516323999967,1340.8530611000024,1341.1126116999658,2,1,0.4543026000028476,None,1341.1134592000162,1341.1221544999862,1341.1221544999862,1341.3247637000168,1341.5332341999747,1341.5269378999947,1341.526969700004,1341.5332341999747,1342.2281163999578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,3,270,0,4,white,,sequences/sub139_learning_sequence_03.csv,,,,,,,,,,,,,,,,,,0,3,3,3,0,41,41,41,,,,,,,,,,,,,1342.2350362000288,,,,,,,,,,,,,1342.2291382999392,1342.2350362000288,1342.2350362000288,1342.4362140999874,1343.1742583999876,4,1,0.9339288000483066,None,1343.1749274999602,1343.1804638999747,1343.1804638999747,1343.3874870999716,1343.5954589999747,1343.590280400007,1343.5903185999487,1343.5954589999747,1344.2907833999489,1344.2967597999377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,2,180,3,1,red,,sequences/sub139_learning_sequence_03.csv,,,,,,,,,,,,,,,,,,0,3,3,3,0,42,42,42,,,,,,,,,,,,,1344.2967597999377,,,,,,,,,,,,,1344.291257099947,1344.2967597999377,1344.2967597999377,1344.498942599981,1344.8279761000304,1,1,0.5263368999585509,None,1344.8287561000325,1344.8402317999862,1344.8402317999862,1345.0404542000033,1345.2488618999487,1345.2427018999588,1345.2427373999963,1345.2488618999487,1345.9428643999854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,0,0,1,3,white,,sequences/sub139_learning_sequence_03.csv,,,,,,,,,,,,,,,,,,0,3,3,3,0,43,43,43,,,,,,,,,,,,,1345.9495996999322,,,,,,,,,,,,,1345.9433258000063,1345.9495996999322,1345.9495996999322,1346.1512451999588,1346.3839259999804,3,1,0.4285369000863284,None,1346.38474150002,1346.391123999958,1346.391123999958,1346.5956704999553,1346.8038151999936,1346.7980587999336,1346.7981076999567,1346.8038151999936,1347.498802099959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,3,270,0,4,red,,sequences/sub139_learning_sequence_03.csv,,,,,,,,,,,,,,,,,,0,3,3,3,0,44,44,44,,,,,,,,,,,,,1347.5057260999456,,,,,,,,,,,,,1347.499388600001,1347.5057260999456,1347.5057260999456,1347.7059897000436,1348.4990706000244,None,0,,,1348.4997121000197,1348.5086884000339,1348.5086884000339,1348.714130599983,1348.921878400026,1348.9163875000086,1348.916430799989,1348.921878400026,1349.6168639999814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,2,180,3,1,white,,sequences/sub139_learning_sequence_03.csv,,,,,,,,,,,,,,,,,,0,3,3,3,0,45,45,45,,,,,,,,,,,,,1349.6236607000465,,,,,,,,,,,,,1349.6174267999595,1349.6236607000465,1349.6236607000465,1349.8257859000005,1350.16244059999,1,1,0.5354642999591306,None,1350.1631374999415,1350.1722958999453,1350.1722958999453,1350.3731975000119,1350.5812696999637,1350.5757809999632,1350.5758217000403,1350.5812696999637,1351.27685080003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,2,180,3,1,red,,sequences/sub139_learning_sequence_03.csv,,,,,,,,,,,,,,,,,,0,3,3,3,0,46,46,46,,,,,,,,,,,,,1351.2840956000146,,,,,,,,,,,,,1351.2775934999809,1351.2840956000146,1351.2840956000146,1351.4846951999934,1351.7029510999564,1,1,0.41182590008247644,None,1351.7036599999992,1351.7125582000008,1351.7125582000008,1351.9151901999721,1352.1241484000348,1352.11768939998,1352.117729499936,1352.1241484000348,1352.8182701000478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,1,90,2,2,white,,sequences/sub139_learning_sequence_03.csv,,,,,,,,,,,,,,,,,,0,3,3,3,0,47,47,47,,,,,,,,,,,,,1352.825002299971,,,,,,,,,,,,,1352.8188381999498,1352.825002299971,1352.825002299971,1353.0265061999671,1353.2785437999992,2,1,0.44871140003670007,None,1353.2792828000383,1353.2863548999885,1353.2863548999885,1353.4914010999491,1353.6992409999948,1353.693856799975,1353.6938839999493,1353.6992409999948,1354.3942703999346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,1,90,2,2,red,,sequences/sub139_learning_sequence_03.csv,,,,,,,,,,,,,,,,,,0,3,3,3,0,48,48,48,,,,,,,,,,,,,1354.4018571999623,,,,,,,,,,,,,1354.3952961999457,1354.4018571999623,1354.4018571999623,1354.602138999966,1354.854403699981,2,1,0.4446724000154063,None,1354.8550046000164,1354.8597635000478,1354.8597635000478,1355.0676043999847,1355.2765407999977,1355.2709773000097,1355.2710216999985,1355.2765407999977,1355.9718697000062,1355.977738799993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,3,270,0,4,white,,sequences/sub139_learning_sequence_03.csv,,,,,,,,,,,,,,,,,,0,3,3,3,0,49,49,49,,,,,,,,,,,,,1355.977738799993,,,,,,,,,,,,,1355.9724902999587,1355.977738799993,1355.977738799993,1356.1789308999432,1356.680664399988,4,1,0.6989586000563577,None,1356.6811823999742,1356.686077499995,1356.686077499995,1356.8940365000162,1357.1026290999725,1357.0969176000217,1357.0969629000174,1357.1026290999725,1357.7978632999584,1357.8046253999928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,1,90,2,2,red,,sequences/sub139_learning_sequence_03.csv,,,,,,,,,,,,,,,,,,0,3,3,3,0,50,50,50,,,,,,,,,,,,,1357.8046253999928,,,,,,,,,,,,,1357.798466200009,1357.8046253999928,1357.8046253999928,1358.0050189000322,1358.4524539000122,4,0,0.6430833999766037,None,1358.4531470999354,1358.4616298000328,1358.4616298000328,1358.664965700009,1358.8729407000355,1358.8677726000315,1358.867814199999,1358.8729407000355,1359.5689170999685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
,0,0,1,3,white,,sequences/sub139_learning_sequence_03.csv,,,,,,,,,,,,,,,,,,0,3,3,3,0,51,51,51,,,,,,,,,,,,,1359.5761187999742,,,,,,,,,,,,,1359.5696134000318,1359.5761187999742,1359.5761187999742,1359.7765186999459,1360.0118480999954,3,1,0.4311401000013575,None,1360.0121488999575,1360.0182759000454,1360.0182759000454,1360.2270343999844,1360.435263399966,1360.4300183999585,1360.4300632999511,1360.435263399966,1361.1308482999448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub139,motor,3,0,2024-12-20_13h46.09.441,ASRT_motor,2023.2.3,141.52639051660123,2024-12-20 13h59.12.588288 +0800,
